county,avgcases,avgdeaths,cases,deaths
Addison County,0,0,1067,8
Bennington County,0,0,2053,15
Caledonia County,0,0,1082,7
Chittenden County,2,0,7540,105
Essex County,0,0,295,2
Franklin County,0,0,2031,39
Grand Isle County,0,0,217,2
Lamoille County,0,0,889,3
Orange County,0,0,822,3
Orleans County,0,0,1292,11
Rutland County,0,0,2288,20
Washington County,0,0,1898,15
Windham County,0,0,1397,14
Windsor County,1,0,1521,13
